GWAP,LWAP,FLOW_MIN,RESERVE_GWAP_Fr,RESERVE_GWAP_Ru,RESERVE_GWAP_Rd,RESERVE_GWAP_Dr,Hourly Demand,RAINFALL_Davao City,TMAX_Davao City,TMIN_Davao City,RAINFALL_Surigao,TMAX_Surigao,TMIN_Surigao,RAINFALL_Zamboanga,TMAX_Zamboanga,TMIN_Zamboanga,RAINFALL_Dipolog,TMAX_Dipolog,TMIN_Dipolog,RAINFALL_Butuan,TMAX_Butuan,TMIN_Butuan,RAINFALL_Malaybalay,TMAX_Malaybalay,TMIN_Malaybalay,RAINFALL_General Santos,TMAX_General Santos,TMIN_General Santos,RAINFALL_Cotabato,TMAX_Cotabato,TMIN_Cotabato
8297.331067,8787.169793,32886.05,0.0,2436.747304149086,0.0,51.237789310530985,44182.0,0.2,31.0,25.2,-1.0,32.6,24.0,-1.0,33.4,25.0,8.8,34.5,23.8,11.2,34.0,23.6,0.2,31.5,18.5,0.0,29.8,23.1,8.2,32.4,23.4
9404.278433733907,9956.115881,19259.79,0.0,6428.886280601917,3509.995152055449,81.93796805555556,44631.0,0.0,32.2,25.9,0.0,32.8,26.0,-1.0,32.5,24.0,13.7,32.6,23.5,7.5,33.0,24.5,0.8,32.0,21.0,0.0,31.7,23.6,0.5,31.8,23.0
8343.332249,8815.531436,28941.87,0.0,5193.484101563029,6556.310586422213,0.3510555555555555,45199.0,-1.0,32.1,24.6,7.4,33.8,24.6,0.0,33.0,25.0,0.0,32.5,24.5,32.8,33.2,23.8,15.6,31.5,19.5,4.4,29.1,23.3,8.1,33.2,23.0
7411.634524344507,7854.14036,59795.65,0.0,4819.78946765354,18536.49312659749,0.0,46912.0,73.2,32.6,24.2,1.4,29.8,25.2,0.0,33.7,25.0,0.0,32.9,24.6,85.2,32.1,23.4,42.4,29.2,19.3,4.8,29.9,23.5,2.0,31.0,23.4
5403.912626295825,5716.594009,49245.07,0.0,1511.2172747356933,20232.680105208336,0.0,45379.0,61.8,32.7,24.8,1.9,31.4,24.8,1.2,33.6,24.6,27.6,32.8,23.2,2.7,31.0,23.8,12.0,29.4,20.0,0.0,31.9,22.3,16.8,30.9,22.6
3955.9866261365783,4171.167516,33755.43,0.0,787.3976614884393,16395.68540824904,0.0,43483.0,0.0,34.2,24.4,6.2,33.6,26.1,0.0,33.8,24.7,2.8,33.2,24.4,0.0,33.2,25.2,5.0,28.2,19.5,0.0,34.1,22.4,4.2,33.3,22.8
3808.446996,4018.423539,36914.49,0.0,1814.2316766780432,6370.495271240045,0.0,41880.0,-1.0,34.2,25.8,0.2,32.4,25.5,0.0,34.9,25.0,0.0,33.9,25.3,-1.0,33.0,24.9,8.0,29.5,24.5,1.8,31.9,23.4,-1.0,33.6,23.0
5165.630637231323,5516.312053,37225.05,0.0,5292.285820613322,139.35262797979797,0.0,46763.0,0.0,33.1,24.7,4.0,34.0,25.0,5.4,33.9,24.7,32.9,34.2,24.7,39.9,33.5,25.0,-1.0,31.0,20.4,0.6,32.0,24.0,39.2,33.4,22.8
4135.790106402177,4334.509784,61791.4,0.0,4079.223603672104,1473.730187024427,0.0,48052.0,12.0,32.7,24.7,42.0,32.2,24.6,-1.0,32.8,24.9,18.1,32.9,25.0,5.0,33.0,24.9,0.0,29.5,20.0,24.8,29.0,22.2,28.8,30.2,23.2
3143.1162908883534,3220.638887,45778.97,0.0,3008.946434568762,1389.9492311235608,1.388888888888889e-06,46297.0,0.0,33.9,26.0,34.0,32.0,24.0,22.9,31.8,24.2,2.4,32.9,25.0,0.0,32.6,25.4,6.2,27.0,19.8,6.6,29.8,22.7,3.0,29.0,22.8
4000.364053912624,4178.616139,58889.26,0.0,3786.373371410917,1334.2830245056955,21304.813109251776,48208.0,0.0,34.5,25.6,1.4,31.4,24.0,4.8,33.4,23.5,0.0,31.5,23.8,0.0,32.9,25.5,38.6,28.2,20.4,-1.0,30.3,22.5,0.0,32.5,23.1
4463.260610787369,4712.400682,62039.98,0.0,4223.141589086463,2214.3136463759724,32000.00040710465,48449.0,0.0,33.7,26.0,0.8,31.6,26.1,14.4,32.6,25.5,0.8,33.7,25.0,0.0,32.8,25.5,3.5,28.5,20.8,-1.0,30.8,23.1,0.0,32.2,23.5
3663.515068345356,3834.8785,68605.32,0.0,94.97391448936726,158.8639476516574,32150.299037710807,47649.0,0.0,34.1,26.9,0.0,32.8,25.2,2.2,33.4,25.5,0.7,32.2,25.2,0.0,33.0,25.6,9.6,28.0,20.2,0.0,32.7,22.8,5.0,33.0,23.0
4065.644269412686,4267.072062,64143.95,0.0,662.8972800823105,162.57682893886974,32000.00045999934,43950.0,0.0,34.1,26.2,0.0,32.6,26.5,0.4,33.2,25.5,0.0,34.1,25.1,0.0,34.0,25.0,19.9,27.0,19.4,0.0,32.4,23.9,1.0,31.4,23.0
9497.986472,10310.13656,28837.99,0.0,1776.800465933965,8018.172557442441,32238.932473793506,45980.0,0.0,33.9,26.3,0.0,33.8,25.0,0.4,34.2,25.5,10.0,33.0,24.5,1.0,33.5,24.5,25.4,30.5,19.6,0.0,31.6,23.7,2.2,33.5,22.8
8590.434303294067,9183.980031,38829.82,75.42345069444444,2954.2765623824316,593.753485653413,34.06456180555555,48183.0,0.0,33.5,25.1,0.0,34.6,26.0,0.3,34.7,24.1,0.0,34.1,24.4,0.0,34.0,23.8,3.8,31.0,19.5,0.0,32.9,22.9,0.0,34.5,23.0
9145.726129,9806.088719,38528.14,1471.524532638889,61785.19781395107,56862.565222438425,20.446695833333333,48882.0,-1.0,34.0,24.8,0.0,35.0,24.4,0.1,34.8,25.1,0.0,33.8,24.0,0.0,34.5,23.4,0.0,33.0,17.0,0.0,33.7,22.6,0.0,31.0,26.4
8924.700888010233,9657.393716,28910.16,1916.8512392361115,5357.700369085083,3591.0036277219556,143.92812013888891,47696.0,0.0,34.6,25.0,0.0,34.4,25.5,0.0,35.2,24.4,0.0,34.1,24.4,0.0,34.2,23.8,0.0,33.1,18.2,0.0,33.3,23.3,0.0,34.4,23.0
8753.278722566296,9331.69979,39276.1,1527.3969860627176,4628.031997097933,2553.2136879816585,50.59804732477618,48868.0,1.4,34.8,24.9,7.0,34.0,25.0,0.0,34.6,24.6,0.0,34.6,25.5,36.0,34.7,24.3,1.0,32.0,19.5,15.6,33.7,22.9,1.5,33.4,23.2
3748.29690434993,3895.321887,40149.38,191.3923642361111,2861.8407868399586,2303.129473330858,1.388888888888889e-06,44862.0,16.0,34.4,23.8,0.0,32.8,25.0,4.2,34.6,24.0,0.0,34.1,25.4,34.9,31.6,24.5,0.0,31.0,20.0,3.2,31.7,24.0,6.0,34.5,22.9
2980.173933390438,3089.858542,59947.61,0.0,3577.784487006071,2175.525352157658,2666.6666666666665,44303.0,11.0,34.6,25.1,10.9,33.6,24.8,4.2,33.4,24.8,13.1,34.4,25.5,0.0,32.5,24.9,2.0,31.5,20.0,0.0,31.0,23.5,33.4,34.2,23.0
4855.786228,5136.895947,64800.0,0.0,3867.223610406288,2512.7219680121852,0.0,49412.0,1.3,33.5,25.0,10.1,31.8,25.5,-1.0,31.8,26.1,1.0,32.8,25.5,29.5,32.5,24.5,45.4,32.5,20.0,-1.0,30.7,24.1,3.8,34.0,23.2
3389.578116607172,3551.858879,64756.16,0.0,373.3730391741536,392.2562562477708,0.0,49469.0,7.8,34.0,24.8,7.2,29.0,24.2,6.6,31.2,23.5,9.7,29.8,23.6,8.9,30.1,24.7,1.8,29.5,20.4,0.4,28.2,23.9,6.9,32.4,22.8
3315.8651930384917,3473.203413,64768.51,0.0,1425.5169354368377,38.93679423697556,6.944444444444445e-07,48760.0,1.2,34.0,24.8,0.1,31.3,25.5,0.3,33.6,24.2,3.7,32.1,23.9,0.0,31.3,24.0,26.0,28.5,20.5,-1.0,32.9,23.6,-1.0,32.0,23.3
3812.065421952899,4021.263576,64288.76,0.0,1609.9541510085294,39.78874913554633,6.944444444444445e-07,49219.0,7.2,34.7,23.5,0.0,33.2,26.0,0.0,34.1,24.2,1.1,33.6,24.8,0.0,32.7,24.8,8.1,31.0,20.0,9.6,32.5,23.7,1.2,34.0,23.4
3795.881535487027,3996.01473,63257.34,0.0,1562.721336577916,573.5613460235131,20170.956705262222,48131.0,1.6,30.5,24.4,5.6,31.2,26.0,-1.0,32.8,24.9,0.0,33.1,25.0,-1.0,32.0,25.2,6.6,28.5,20.5,0.0,29.8,24.1,0.4,33.3,22.8
1968.763654491533,2042.002592,14134.49,0.0,620.3274912229137,652.5160887909174,20000.00040867334,42635.0,14.4,32.7,25.4,7.8,33.0,25.2,0.0,34.3,24.4,-1.0,33.8,23.9,0.0,33.2,24.2,38.2,30.5,19.6,0.0,32.6,21.8,0.0,32.2,23.0
2123.938595380471,2183.915122,17231.31,0.0,2481.267759473084,1397.9849947128364,20000.0004,40920.0,43.4,33.8,24.5,-1.0,33.8,25.1,0.0,35.3,24.5,0.0,34.7,25.2,1.0,33.4,24.6,32.5,33.0,20.0,-1.0,32.6,22.9,0.0,33.4,22.9
3865.638661716006,4070.307655,54169.4,0.0,1114.735786981328,1953.0958477869983,18765.584522885,48261.0,0.0,32.7,24.1,15.1,31.0,25.0,0.0,34.2,24.7,2.8,33.0,24.7,3.3,32.6,23.5,8.8,32.0,20.0,0.8,32.9,22.6,0.0,34.3,22.8
3924.1598592437176,4140.967404,64123.75,0.0,2343.1104428826648,5542.863549902028,20000.000429791253,50060.0,2.4,34.6,24.0,-1.0,31.4,24.6,0.3,35.4,24.0,0.0,33.8,24.5,0.7,32.5,23.6,0.2,31.0,19.0,0.2,32.6,22.6,1.4,34.9,22.9
3946.495709098416,4166.874074,62448.77,0.0,1059.239579583454,5374.6215620167095,20000.00041568214,49754.0,0.2,34.7,25.6,0.0,33.0,25.2,4.4,34.4,25.1,1.4,35.0,25.2,0.0,33.5,24.4,0.0,33.5,19.5,0.0,33.4,22.6,14.0,35.2,23.0
3767.828991755677,3986.20767,59937.74,1.388888888888889e-06,614.5845917437024,5976.930437325729,20000.0004,49359.0,-1.0,33.0,25.0,0.0,32.8,25.0,1.8,33.4,24.0,14.7,33.9,24.5,0.0,34.4,24.2,28.2,33.4,19.5,2.2,32.8,22.3,0.4,33.8,22.9
