GWAP,LWAP,FLOW_VIS,RESERVE_GWAP_Fr,RESERVE_GWAP_Ru,RESERVE_GWAP_Rd,RESERVE_GWAP_Dr,Hourly Demand,RAINFALL_Catbalogan,TMAX_Catbalogan,TMIN_Catbalogan,RAINFALL_Roxas City,TMAX_Roxas City,TMIN_Roxas City,RAINFALL_Catarman,TMAX_Catarman,TMIN_Catarman,RAINFALL_Maasin,TMAX_Maasin,TMIN_Maasin,RAINFALL_Dumaguete,TMAX_Dumaguete,TMIN_Dumaguete
17051.543561313454,17763.07126,43543.57,10800.511305208332,174.715390625,6.2499999999999995e-06,3876.121645373428,41812.0,1.0,32.9,24.8,0.5,30.1,25.5,0.0,30.0,24.4,-1.0,31.4,26.0,-1.0,31.6,25.8
25583.60328815763,26898.73493,66490.54,18566.58101539035,608.9212298611111,2.083333333333333e-06,7050.662043989274,43038.0,7.3,32.5,24.0,4.5,29.8,25.7,0.0,31.2,23.8,0.0,31.8,25.0,0.0,30.8,26.4
27572.599185785984,28886.05373,43404.45,22769.981269597614,528.659076736111,0.0,8148.846111077163,43402.0,0.2,32.5,24.5,0.0,30.7,27.0,0.0,31.8,23.9,-1.0,28.9,26.0,7.4,31.6,25.8
26125.51869800695,27294.77721,43739.87,20235.817095087863,545.5612819444444,0.0,5904.8043562778,43393.0,-1.0,35.0,25.5,1.5,30.2,26.4,0.2,32.0,24.0,46.8,31.8,25.0,1.9,31.3,25.9
28640.382411296607,29562.76816,58560.3,23804.59155074028,559.1954732638889,2.2916666666666664e-05,7884.772388726209,42765.0,0.1,34.0,24.8,0.0,30.4,27.7,16.4,31.9,23.9,-1.0,29.9,25.8,1.0,31.2,25.1
23171.28621905865,23783.85512,56568.05,17462.25568298611,314.8437923611111,0.0,10185.490095120702,41155.0,4.2,34.8,25.3,6.0,30.7,26.0,49.5,32.6,23.0,21.0,31.0,24.6,2.6,31.0,25.9
13254.091999428943,13543.33736,89678.46,6970.27279861111,0.0,0.0,6851.159731416908,38344.0,43.5,33.2,23.9,9.0,29.5,24.7,32.8,29.3,23.2,22.6,29.9,23.8,0.2,30.6,25.7
8637.906348541354,9349.583729,56819.68,2482.747764236111,0.0,0.0,1417.024023530028,40811.0,19.3,29.6,24.0,0.0,29.5,25.9,31.2,26.9,23.2,1.6,29.5,24.1,-1.0,30.5,26.4
8885.222225265316,9542.876951,26679.62,2612.7587909722224,0.0,2.083333333333333e-06,3237.033835941029,41115.0,6.9,26.4,23.5,2.0,30.4,25.6,14.5,26.9,22.8,0.6,27.0,24.8,2.7,30.7,25.4
7910.560173979045,8609.760325,45239.13,1996.8086538194443,0.0,0.0,0.0008710888687638,41589.0,8.3,30.0,24.0,37.0,30.1,24.8,21.3,28.9,23.3,0.6,28.4,25.2,1.8,29.5,24.8
6174.433811791414,6842.456979,55819.45,519.177465625,0.0,0.0,1947.7800403481915,41220.0,5.1,30.4,23.9,3.0,29.4,25.4,20.5,29.5,24.0,1.4,28.3,25.0,0.5,30.0,26.0
5208.328607560861,5874.964982,55184.24,33.64577904614989,0.0,0.0,0.0016231507719408,39670.0,125.3,30.0,23.4,5.0,26.0,24.2,104.6,26.3,22.8,39.8,29.9,25.8,7.6,30.5,25.9
2187.8292532821797,2696.341656,41323.65,1008.9447948510248,0.0,0.0,0.0011922335245568,34503.0,14.0,25.2,21.3,1.0,26.1,24.6,30.7,25.8,22.6,19.2,27.9,23.0,0.7,28.4,25.4
1780.5298807986867,2007.818469,71925.35,1.0416666666666666e-05,0.0,6.2499999999999995e-06,0.0001879720342147,31102.0,1.0,26.6,22.8,1.0,27.0,23.6,4.9,26.4,23.0,13.6,24.8,23.0,8.9,27.5,25.1
3022.1975705008467,3362.829946,35193.46,296.54292634585806,2.083333333333333e-06,2.083333333333333e-06,0.0008822383519076,33076.0,0.0,27.0,23.2,0.0,27.6,25.0,2.6,27.5,23.0,10.8,25.0,23.6,6.6,26.6,24.8
4250.474626882604,4811.831959,22731.74,103.81186388888888,0.0,0.0,432.8756591649286,35703.0,9.5,28.5,24.0,0.0,28.3,25.5,3.4,28.6,24.2,3.0,26.9,23.9,-1.0,28.7,25.4
5098.393186652751,5707.647666,37701.1,147.28848942280354,0.0,2.083333333333333e-06,970.9547005769406,36982.0,29.8,25.0,23.4,11.5,26.6,23.3,81.7,26.9,23.5,6.2,26.0,24.1,8.0,29.3,25.4
6184.827626734371,6830.535329,44548.94,535.7629319444445,0.0,0.4610361111111111,94.95519606050928,37814.0,0.2,31.0,23.4,10.0,27.4,24.5,2.0,28.9,22.9,0.0,30.1,25.4,2.6,30.1,25.7
5022.337312415172,5693.424065,56542.48,346.0078548611111,0.0,0.0,424.1849063744584,37562.0,0.0,33.5,25.0,5.5,29.9,25.6,1.0,30.6,24.2,0.0,31.2,25.8,0.0,30.4,26.0
3344.7236644558566,4014.347175,34332.57,257.8778802083333,0.0,3.794523263888888,595.507383826686,37922.0,12.1,31.8,23.8,0.0,30.5,26.1,2.3,29.8,24.0,0.6,29.8,24.5,-1.0,30.4,25.7
3129.246238827087,3456.736736,26874.38,76.58106041666666,0.0,0.6464295138888888,382.9282702295005,34712.0,27.8,29.0,23.3,-1.0,30.0,26.2,6.4,30.3,24.6,31.2,29.0,24.0,4.8,30.3,25.1
4528.665380722141,5189.544489,40062.76,193.29819722222223,0.0,0.6076211805555556,717.3206745751997,36047.0,70.2,33.2,23.3,2.5,30.2,25.0,20.7,31.0,23.9,21.8,29.2,23.8,39.0,29.7,24.0
5450.733844821912,6095.723843,42537.85,226.23757847222225,0.0,2.083333333333333e-06,502.7229801615954,38033.0,47.3,26.4,24.0,71.0,27.0,24.0,80.4,28.5,24.6,33.8,27.0,24.1,-1.0,28.2,25.3
5082.262424608267,5742.168224,38656.62,205.8215194444444,0.0,2.083333333333333e-06,2893.9096919770113,37788.0,37.4,26.8,23.3,0.5,26.8,24.9,87.6,27.6,23.0,0.1,27.0,24.8,-1.0,28.9,26.4
4743.022050060934,5415.768405,20323.32,77.15261631944445,0.0,0.0,1535.9479130834327,39628.0,30.8,31.8,23.6,15.0,29.4,24.9,8.0,28.3,23.6,6.8,29.9,24.8,-1.0,30.3,27.0
5157.0736624524925,5815.515708,32427.95,247.82254965277775,0.0,4.166666666666666e-06,167.78280595603988,40302.0,7.2,29.0,22.6,-1.0,29.6,25.9,13.3,27.2,22.8,19.6,29.9,24.0,-1.0,30.4,26.7
4188.490810803186,4911.600781,28926.27,0.0,0.0,0.0,534.0920196329807,37694.0,0.4,29.4,22.8,0.0,31.0,25.5,4.0,30.1,24.1,35.2,27.9,23.0,0.6,29.1,25.2
3388.125916818186,3746.419006,47292.04,0.0,0.0,2.083333333333333e-06,205.71777051676875,34269.0,20.0,28.8,23.2,0.5,28.0,24.4,21.6,29.3,23.8,57.8,25.0,23.0,0.8,27.6,25.2
5956.262733353806,6532.777126,32354.2,982.1419829861112,4.826091666666666,0.0,526.9725457472127,37286.0,122.4,26.9,23.0,23.0,26.8,24.0,252.9,27.4,23.0,14.8,25.8,23.4,1.3,28.7,25.4
5603.858211469477,6215.957405,33997.57,348.17865763888886,6.085138888888889,6.2499999999999995e-06,1944.439391457805,37698.0,125.8,26.3,23.0,4.5,26.9,24.6,124.9,26.1,23.1,64.0,27.0,23.4,38.7,28.3,24.7
4757.578743,5097.72643,25390.59,5.939463541666666,0.0,2.083333333333333e-06,201.8362422617261,36695.0,129.3,25.8,22.4,10.0,26.9,24.5,43.6,27.0,24.0,31.6,26.5,23.8,112.2,26.9,23.4
5315.7776651374625,5686.900398,33593.22,355.6592836805555,4.166666666666666e-06,2.083333333333333e-06,191.74485291963703,36333.0,75.8,26.0,23.4,2.0,27.3,24.9,69.3,27.2,22.9,19.6,26.5,24.0,13.8,27.0,24.0
6806.998246439806,7250.402917,53753.82,947.7775209059234,2.0905923344947734e-06,0.0,1738.552388438631,36869.0,40.0,26.8,22.3,2.0,26.5,24.7,101.2,26.2,22.5,20.6,24.6,23.5,0.3,28.0,25.3
5993.086176,6514.096956,99273.53,712.7305708333334,2.083333333333333e-06,2.083333333333333e-06,2656.3079881744807,35684.0,0.4,23.4,26.8,26.0,27.0,24.0,25.5,27.2,23.3,0.4,25.4,23.7,-1.0,28.2,24.9
6301.722396891458,6651.162019,81322.6,817.7456979166666,0.0,4.166666666666666e-06,2243.4451932659526,34564.0,0.8,31.0,23.2,52.0,28.8,24.6,1.5,28.8,23.3,0.0,29.9,24.0,0.0,29.7,24.8
7536.167799,8195.000952,41374.96,2860.8901738480617,2.083333333333333e-06,0.0,1632.2955252647218,39238.0,0.0,32.5,24.6,3.0,29.0,25.5,4.6,30.2,24.4,6.4,30.4,24.0,0.0,30.2,26.4
7973.9982269173315,8651.189641,28743.52,2081.032202777778,0.0,6.2499999999999995e-06,416.86411500495694,40864.0,0.8,28.5,24.0,1.0,29.5,25.6,3.8,29.3,24.0,0.4,28.9,24.8,0.0,31.2,26.7
7510.062777,8158.755734,29154.09,1961.1977684027777,0.0,0.0,577.7606551336395,41174.0,2.1,28.9,23.0,1.5,28.7,24.9,32.8,27.3,24.2,0.0,30.8,25.0,0.0,30.3,26.2
7811.512276291713,8494.697633,31056.83,2135.828026736111,4.166666666666666e-06,2.083333333333333e-06,237.6057350297776,41551.0,7.8,31.2,24.0,0.0,29.3,25.2,15.2,30.2,24.5,5.8,30.5,25.0,11.3,30.0,26.1
7227.365486862707,7865.245819,35436.92,1534.9449582377376,0.0,0.0,1130.6726984499066,41545.0,0.1,33.2,24.8,0.0,30.0,25.2,5.5,30.5,24.3,4.4,30.4,25.0,0.8,29.6,25.9
6488.450768,7423.904402,53532.46,1038.1165631944446,0.0,4.166666666666666e-06,1862.3117924296969,38751.0,24.6,28.6,24.0,16.0,29.0,25.0,67.9,28.5,21.2,21.4,30.3,24.4,19.8,27.8,24.4
6980.710788766832,7224.230258,88470.63,1278.9059544984625,0.0,8.333333333333332e-06,117.6498103454316,35341.0,1.9,32.8,25.0,0.0,30.5,25.6,4.8,29.8,23.9,27.2,26.8,23.6,5.8,27.4,25.2
8263.548913773222,9579.283966,44125.42,2875.3019944444436,0.0,2.083333333333333e-06,500.9631836631271,38672.0,10.5,29.6,24.6,-1.0,28.8,25.9,0.1,29.8,25.9,34.0,27.5,24.0,1.4,28.2,25.8
7941.939658,8807.987821,48873.75,2224.694978472222,0.0,0.0,517.2149932225552,38918.0,0.3,32.5,22.0,1.5,29.2,24.8,3.5,31.0,24.6,29.4,27.4,24.8,0.4,28.0,26.2
7915.291338264176,9150.711912,47859.12,2191.962910763889,0.0,2.083333333333333e-06,11361.944904472231,39200.0,2.4,32.5,23.9,2.5,27.0,24.0,40.4,27.7,23.7,22.0,29.4,24.1,3.6,30.7,24.7
7147.8392544755925,7651.186876,37696.51,1750.0216069444446,0.0,0.0,2225.3930534842957,38417.0,42.7,30.2,24.0,2.0,26.8,24.8,132.2,26.7,23.9,13.4,26.0,24.3,7.6,28.0,25.1
6398.855991,7007.044476,21393.86,1073.8431784722225,0.0,2.0833333333333333e-05,856.1170962263224,39499.0,0.5,29.5,24.2,0.0,28.3,25.3,89.4,28.0,23.8,6.0,30.6,24.8,1.7,30.8,25.9
5086.116232413766,5268.098243,21621.95,544.1937971687807,0.0,13.667566319444443,261.03761081806476,37860.0,27.4,28.0,23.5,33.5,26.5,23.4,81.9,26.6,23.2,1.6,28.9,23.8,0.9,29.7,25.9
4622.484714692473,4814.900723,44369.08,9992.382436310583,0.0,20.379516666666667,268.633754969921,33786.0,69.5,27.0,23.9,4.5,26.8,24.2,107.3,27.7,23.2,39.4,25.6,24.0,1.3,27.6,26.0
5637.943711351498,6244.49094,13149.94,2816.119864174572,0.0,0.0,498.3284973913242,37827.0,9.7,26.2,23.3,12.5,25.9,24.4,51.5,27.4,24.1,0.8,26.4,25.0,0.0,28.8,26.7
6188.895571526052,6894.546048,17230.19,1061.9069454861112,0.0,0.0,495.46717718855547,39102.0,3.0,31.6,24.5,2.5,29.4,24.4,40.3,29.6,23.6,93.6,28.4,24.2,15.4,30.1,24.7
7204.343963565098,7943.71103,24145.84,1961.1140184027777,0.0,0.0,2541.056907898614,39514.0,0.6,33.5,25.0,0.0,30.7,25.5,0.0,30.8,23.4,0.0,30.8,25.5,0.7,29.9,26.1
9543.379073408065,10433.27265,14881.28,4219.720038194444,11.032933680555557,0.0,1576.139165787936,40706.0,0.0,34.0,24.0,0.0,29.5,26.0,22.7,31.0,23.8,1.0,31.8,24.4,0.9,30.8,26.3
8696.925906495708,9340.3252,13889.12,3105.5164940972218,4.166666666666666e-06,3.375628472222222,603.660422029757,40869.0,7.9,31.0,24.2,16.5,30.2,24.4,59.6,29.6,23.3,1.4,28.7,24.4,2.5,29.7,25.6
7688.171391365987,7880.371659,40600.93,2365.3265701388887,0.0,0.0,360.9896612153856,37798.0,22.1,30.5,23.3,15.5,26.9,24.5,16.2,28.8,23.2,20.6,28.5,24.5,3.1,29.9,26.0
6953.4544213935515,7212.522031,70930.99,1843.1148572916668,0.0,0.0,52.30132980009814,36027.0,2.5,30.2,24.0,0.0,28.9,25.0,19.9,28.5,23.0,7.4,27.9,24.0,3.7,29.9,25.4
10329.971313809396,11045.86353,39362.5,4824.1617875,0.0,3.333333333333333e-05,3315.146309392455,40124.0,0.7,33.2,23.4,0.0,29.8,26.0,0.0,31.1,23.0,10.8,29.8,24.6,6.6,30.2,25.1
14143.522836955884,14874.77983,41382.77,8148.411221527778,85.51947361111111,4.791666666666667e-05,6028.473465254425,41386.0,0.0,33.1,23.0,0.0,30.2,25.8,0.2,30.9,23.3,3.1,29.4,24.0,0.0,30.2,24.9
23053.604067861692,24011.53279,68130.71,16994.683070833336,480.5321020833333,0.0,8555.193081487876,41377.0,0.2,33.0,23.2,0.0,30.0,25.6,7.9,31.2,23.2,16.4,29.1,24.0,1.6,30.1,25.1
10229.050149888955,10834.93857,36588.98,4581.8543104669625,33.81176527777778,0.0,1494.6314716403713,41083.0,7.4,32.2,25.0,0.0,30.2,25.4,19.0,30.8,23.8,22.6,28.9,24.4,15.3,29.6,24.9
10481.746481974968,11230.85161,30591.81,5078.670327777778,13.04009236111111,0.0,3032.791662976521,41136.0,1.2,33.5,24.4,-1.0,30.1,25.6,1.5,30.7,25.0,1.2,30.6,25.0,0.8,30.2,26.0
12320.540956976676,12653.20151,46725.82,7632.155178618421,6.764107986111112,171.66447177700348,4367.005834641033,39838.0,1.7,32.0,25.0,0.0,30.5,25.5,0.6,30.7,25.1,20.2,29.8,25.2,0.0,30.0,27.4
6535.822679753837,6750.335686,89771.75,1570.2201788194443,0.0,2.083333333333333e-06,381.2063668646013,37305.0,-1.0,34.2,23.3,0.0,30.0,25.5,0.7,30.8,25.8,-1.0,30.8,25.0,0.0,31.2,24.6
7535.256823909875,8145.451668,66874.22,2287.6226749999996,0.0,0.8356199999999999,144.54963936249047,40625.0,47.0,29.0,24.0,1.5,30.0,25.5,100.9,29.1,23.6,18.2,26.0,24.6,5.0,28.7,25.1
8428.318199875286,9108.678803,54022.66,4111.554361111112,0.0,0.0,0.0005710484801775,39593.0,10.5,28.0,23.0,42.5,28.4,23.0,39.0,29.8,24.0,44.8,27.5,24.0,24.9,26.3,24.0
7903.865788924499,8487.002953,26731.1,3138.6842041666673,0.0,0.0,4090.469465364669,38560.0,8.3,29.5,24.0,0.5,28.9,23.8,24.5,27.0,23.6,8.8,27.5,24.5,-1.0,28.2,25.4
6978.896578868439,7297.779256,20564.64,2155.792957741426,0.0,0.0,6742.981008425045,38200.0,0.1,31.5,23.0,9.0,28.1,23.9,0.6,30.0,25.3,2.4,27.0,24.0,4.9,29.7,24.0
8575.401945,9016.856842,-13461.25,3896.056592361111,0.0,0.0,5921.998399234164,37824.0,0.8,30.1,23.8,0.5,27.6,25.0,25.0,29.0,24.3,14.0,28.0,24.2,0.2,29.8,25.6
7014.621922586403,7181.733351,32761.4,2114.6648946116215,0.0,0.0,2821.79097465885,36459.0,63.6,26.0,23.0,27.5,26.8,24.5,83.2,26.6,22.8,72.8,25.0,24.0,19.3,27.1,24.1
6019.735421763531,6417.322818,66600.68,1795.7113142361109,0.0,0.0,11.73148067461278,34234.0,0.6,33.2,24.9,1.0,27.5,25.0,20.1,29.0,23.5,3.8,29.7,24.8,0.4,31.1,24.0
8369.501775578803,10244.23883,21567.98,4349.927998496,39.94638897058824,0.0001235294117647,2670.2845519705193,38946.0,0.0,33.7,25.0,2.0,30.8,25.8,0.0,32.4,23.2,60.8,30.8,25.5,0.0,31.5,24.2
10003.998352985756,11957.78827,7585.87,11794.571412190417,56.75788819444444,0.0001270833333333,386.6632136382944,40860.0,-1.0,32.3,24.0,0.0,29.7,25.5,-1.0,29.0,25.0,2.4,27.0,24.8,4.4,30.4,25.0
8190.088105993937,9352.766172,12276.63,9241.126943769512,9.375120486111111,3.958333333333333e-05,1933.624777612197,40105.0,4.0,29.5,23.2,0.0,29.4,25.7,-1.0,28.8,24.0,1.2,27.9,24.8,0.0,29.1,26.0
8085.312797321246,9036.342322,24944.08,5708.201967471774,0.0,0.0,352.6938357280841,41631.0,13.0,31.5,24.0,0.0,30.0,25.5,2.2,31.0,23.8,2.2,30.3,25.0,0.0,30.7,26.0
8388.659219653671,9187.40274,44975.62,3646.3550705464977,4.166666666666666e-06,0.0,2379.846697984754,41470.0,5.1,34.0,24.7,91.5,30.3,25.0,4.8,31.4,24.1,0.0,30.5,25.2,6.5,31.3,26.1
6204.630524,6851.610931,49657.6,3162.7623229000533,0.0,2.083333333333333e-06,3689.7085336113496,40031.0,-1.0,33.5,24.4,-1.0,30.0,26.0,9.9,30.3,25.3,-1.0,31.0,25.6,1.4,31.0,26.5
5488.42745,5857.490679,50970.75,2088.741999574694,0.0,8.990652430555555,6135.844631740903,38167.0,2.4,34.4,25.0,1.5,31.0,26.0,10.2,30.8,24.8,16.4,29.9,25.2,2.6,31.0,26.0
4901.287702376666,5365.969827,25949.41,590.4644631944445,0.0,0.0,3240.0466097695576,39834.0,86.7,28.7,23.2,21.5,27.5,23.8,91.1,29.4,23.6,13.8,29.4,24.4,6.8,27.8,26.0
5493.686219122895,6143.409222,23673.22,1350.7669962782427,0.0,0.0,3602.0178722746723,39403.0,32.1,29.5,24.2,8.0,26.4,24.4,73.0,27.7,23.6,0.6,29.9,25.0,-1.0,29.5,26.2
7020.435312711865,7663.172419,30498.39,2794.18155625,5.190046180555556,0.0,4082.110922849371,40503.0,16.5,26.8,23.0,12.5,28.5,24.3,56.4,28.6,23.3,14.2,28.9,24.4,10.2,31.2,25.7
5154.264060894605,5504.17099,37786.75,627.6596968750001,0.0,0.0,1744.2796547384896,38525.0,0.4,32.0,22.1,0.0,29.0,25.2,3.7,30.2,23.2,0.0,29.9,23.0,0.2,29.5,25.0
5376.518360964071,5640.812759,68447.22,696.049689236111,2.083333333333333e-06,0.0,82.40162633791142,38152.0,0.1,32.2,21.3,1.0,26.8,23.0,2.3,30.6,24.1,-1.0,29.9,24.0,0.0,29.2,24.3
6310.218260450784,6614.767988,86156.15,1445.4793357638891,0.0,2.083333333333333e-06,271.1755563606083,36935.0,1.2,31.2,24.0,1.5,29.0,25.4,11.7,27.3,23.2,0.0,28.8,24.2,0.0,29.7,26.1
4950.081425894892,5145.854872,88866.91,745.7316947916668,0.0,92.75386458333334,11.796874934383204,34754.0,1.6,29.8,23.8,0.0,28.8,25.2,6.6,26.5,23.6,2.8,27.9,24.0,3.4,27.8,24.4
5457.121580653599,5830.807066,64896.24,989.7259545499752,0.0,3.756208680555555,368.21350919218946,38565.0,1.7,30.1,22.6,0.0,28.6,25.4,10.6,28.6,23.5,0.4,28.5,24.5,0.2,29.8,25.3
6076.460785963864,6638.501625,53318.79,1699.535336111111,0.0,2.931802777777778,994.3462099777348,40315.0,4.9,29.8,23.5,0.5,30.0,25.2,9.0,29.4,23.8,2.2,29.1,24.5,0.0,29.7,26.1
7207.758815,7858.237062,62052.95,2463.7593118055556,2.083333333333333e-06,0.0,3686.344067887739,41123.0,34.5,30.3,21.8,0.0,30.0,25.5,4.4,29.0,24.2,3.0,28.1,24.4,0.0,30.8,26.5
5429.165641501073,6107.550451,42175.59,1614.0897795138887,2.083333333333333e-06,0.0,3090.983293606686,41721.0,0.0,32.0,21.0,0.0,29.8,25.3,1.1,30.8,24.2,0.2,28.8,23.7,0.0,30.4,25.6
4762.965656619255,5252.682568,54899.76,414.7293940972222,0.0,0.0,2542.094027819206,40878.0,-1.0,31.4,21.8,0.0,30.0,25.0,0.0,30.0,24.8,0.0,30.2,25.0,0.0,30.4,25.9
4173.248100230584,4409.934101,63556.86,437.9532118055555,0.0,0.0,4224.1298946383895,38391.0,0.0,31.2,22.0,0.0,30.0,25.0,0.1,29.6,24.8,-1.0,28.5,23.0,-1.0,30.1,26.1
4581.1089535155315,4816.445453,61126.3,1459.922510416667,1.6666666666666664e-05,4.834565972222222,945.555494738502,36214.0,0.0,32.2,21.6,0.0,30.0,24.9,-1.0,30.3,24.9,0.0,30.0,24.0,0.0,30.4,25.5
4357.086824223938,4941.345532,40146.58,345.5240972222222,0.0,0.0,2919.9357573685443,40197.0,-1.0,33.0,22.7,0.0,30.5,25.4,0.0,30.8,24.9,0.2,28.8,24.3,0.2,30.2,26.0
5611.019765024953,6109.111536,48295.22,1279.7394024305556,0.0,0.0,3293.514121640403,41239.0,0.0,31.0,24.0,0.0,30.8,26.4,11.6,30.0,24.3,0.0,29.0,24.0,0.0,29.4,25.8
6013.932023171413,6627.553233,44724.72,1671.5405555555556,0.0,0.0,3400.0291215619372,41881.0,54.0,29.0,23.5,0.0,30.2,26.0,84.7,30.2,23.0,1.2,29.7,24.0,0.0,31.3,26.3
6070.3959506753445,6537.716814,46192.66,1742.3133979166666,0.0,0.0,2806.718542895681,41697.0,2.1,30.0,23.5,-1.0,30.3,26.0,5.8,30.0,24.6,1.2,29.0,25.0,-1.0,30.8,26.9
6945.229827234515,7589.064665,44644.96,3110.984108680556,0.0,0.0,2798.2379579592143,42686.0,17.7,29.0,24.4,35.5,30.8,25.7,6.7,30.0,24.0,12.2,28.9,24.0,0.1,30.6,26.1
5319.151599414919,5335.285612,49088.97,1279.247742013889,0.0,7.581744097222222,4182.262717420669,40188.0,7.0,30.4,22.2,0.5,31.0,25.8,1.1,30.4,24.0,11.4,27.2,23.0,1.6,31.0,25.0
5645.1561795356565,5886.444976,97221.68,896.3145736111112,0.0,0.0,5065.010544863446,36666.0,0.8,31.2,21.5,0.0,30.5,25.7,0.0,30.5,23.4,1.4,27.9,23.7,0.0,30.8,26.7
6991.292932550503,7556.553609,61669.19,1875.342425347222,2.083333333333333e-06,0.0,3181.19837963357,41613.0,0.0,31.6,22.2,0.0,30.2,25.5,0.0,30.4,20.4,0.0,29.8,24.0,0.0,30.8,25.0
15672.23448746987,16474.41461,83526.87,8659.22702774234,1536.493520486111,2.083333333333333e-06,32883.18690786489,42012.0,0.0,31.0,22.5,0.0,30.8,24.9,0.0,31.0,22.4,0.0,30.8,24.9,0.0,30.6,24.1
20088.54614597557,21214.10679,83995.38,12204.27338016146,33.37395173611111,0.0,11170.287104268244,43175.0,0.0,34.1,23.8,0.0,31.0,26.6,0.0,31.6,22.4,0.0,32.3,24.6,0.0,31.2,25.9
24389.539831433824,25602.83481,55572.14,17053.737594383994,1019.684707986111,4.166666666666666e-06,10140.505228328671,44501.0,17.5,30.0,25.0,0.0,32.2,27.3,24.8,31.4,24.6,0.0,31.0,25.4,0.0,31.3,26.5
28488.992351032328,29749.91319,48393.35,22551.23571573033,2373.886732986111,0.0001291666666666,21814.032671875288,46850.0,7.0,32.0,24.6,0.0,32.4,27.3,9.2,30.7,23.2,0.0,32.7,24.9,1.1,31.6,26.4
24458.74038226292,25291.71985,60821.12,19138.829666319445,158.96266180555557,0.0001395833333333,10351.76230545269,44045.0,-1.0,35.0,24.8,0.0,32.2,26.8,0.1,31.3,23.2,0.0,33.6,25.4,0.0,32.0,26.7
22616.770571102297,23494.56691,78312.39,17426.441281944444,407.37313472222223,4.166666666666666e-06,15847.247795064945,40931.0,5.6,33.5,24.1,0.0,32.8,27.8,0.0,31.5,24.6,0.0,33.1,25.3,0.0,32.0,26.5
19531.38789381657,20525.35551,60908.52,14312.701884375,129.51991041666668,8.541666666666666e-05,9623.920780132024,45030.0,0.1,32.2,23.5,0.0,32.0,27.2,0.8,31.7,22.9,0.0,32.9,25.2,0.0,31.7,26.2
18081.034496950782,19215.3087,69079.27,12615.949927430556,107.83394826388889,8.333333333333332e-06,9044.306525672322,45764.0,0.2,32.5,24.8,0.0,32.6,27.0,3.8,31.5,25.4,4.0,29.7,24.5,3.6,32.1,26.6
21779.572570406348,22932.18522,74213.04,16602.631912968984,84.24579125874126,0.0,11112.999338810316,44695.0,37.1,30.0,24.5,0.0,32.4,27.2,13.1,30.0,23.3,0.2,30.0,25.0,0.1,30.0,27.7
22445.69266,23489.95408,72333.03,16771.15659861111,44.94386232394366,0.0,7992.985145746614,45732.0,0.0,34.5,25.0,0.0,33.0,27.2,0.0,32.0,23.4,7.0,30.4,25.1,0.0,31.9,26.7
21837.899171388468,22950.27882,68691.91,16839.141212321534,211.4444114583333,0.0,7839.563593275636,45002.0,0.0,33.5,23.5,0.0,32.0,27.8,0.0,32.2,23.4,1.8,29.9,24.9,0.0,31.8,27.7
9496.458655303091,9904.973061,66512.66,4613.070191508815,5.575117361111111,0.0,1440.0946530981798,43266.0,0.0,31.6,23.2,0.0,32.5,27.8,0.0,31.7,23.2,-1.0,29.4,24.6,0.0,31.6,25.0
7900.519884008695,8636.321534,79677.27,3084.9311357638885,0.0,4.037496527777778,853.7098770148435,40945.0,-1.0,33.2,22.6,0.0,32.8,26.0,0.0,31.9,22.9,-1.0,30.9,24.7,0.0,31.0,25.2
7708.350995283721,8422.321195,47780.71,3037.9866340277777,3.333333333333333e-05,3.333333333333333e-05,620.7002683283151,44569.0,0.2,33.1,24.6,0.0,32.8,27.5,0.8,31.7,25.8,0.0,31.7,23.6,0.0,32.2,24.6
6307.532141324728,6937.977343,47977.57,1466.503817361111,2.083333333333333e-06,0.0,1922.6865167637309,44999.0,0.0,32.0,21.6,0.0,32.8,26.8,0.0,31.9,23.9,43.2,28.5,24.9,0.1,32.0,26.8
4847.367228147178,5348.85618,60991.25,222.5025013888889,0.0,2.1209958333333336,407.9186710768696,42134.0,0.0,32.0,22.3,0.0,31.6,24.7,0.4,31.8,24.9,0.0,29.8,22.5,0.0,31.3,25.1
3621.514072122128,3681.590281,55057.05,318.7988732638889,0.0,4.302233680555556,7.772350070519145e-05,35465.0,7.3,30.5,24.0,0.0,31.5,27.0,0.0,31.8,24.5,0.0,30.8,24.0,0.0,30.4,23.1
3066.3270010041306,3051.2035,72438.88,220.62382534722224,0.0,6.658789236111111,3.250797666702553e-05,33544.0,-1.0,32.5,24.2,0.0,32.1,27.4,23.4,31.8,25.0,5.2,27.9,23.9,0.0,31.2,27.1
4838.091853,5054.663868,91578.69,481.4197753472222,0.0,0.0,17.926488001205747,36528.0,97.0,28.0,23.8,1.5,31.7,26.6,40.9,27.9,23.6,39.6,30.0,24.8,0.0,31.6,27.1
6326.224268740591,6571.842499,87671.79,1934.4472531250003,0.0,224.52004201388888,1008.3517177971152,36338.0,0.0,31.2,22.6,0.0,31.2,26.8,1.7,31.3,26.0,2.2,28.7,23.1,5.0,30.8,26.2
5582.930926236066,5892.89059,49050.25,1298.180011458333,2.083333333333333e-06,2.827259722222222,1753.3454820988445,38719.0,-1.0,32.4,24.6,0.0,31.4,27.4,0.2,31.0,26.1,-1.0,28.6,24.5,0.0,31.2,26.7
